Symbol,Open,Close,O-C change (%),High,Low,H-L change (%),DateTime,Market Sensitive,Headline,Link
CKA,0.041,0.041,0.0,0.044,0.041,7.32,2020-07-06 10:17:00,True,Progress Update on Mining Contract for BBM,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251908
VEA,1.79,1.755,-1.96,1.795,1.755,2.28,2020-07-06 10:13:00,True,AGM Addresses and Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251907
LPE,0.35,0.37,5.71,0.38,0.35,8.57,2020-07-06 10:12:00,True,Investor Update June 2020 Trading,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251906
CCA,0.115,0.11,-4.35,0.115,0.11,4.55,2020-07-06 10:08:00,False,Notice of General Meeting/Proxy Form,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251905
CPT,0.025,0.037,48.0,0.037,0.025,48.0,2020-07-06 10:07:00,False,"Appendix 3Y - TP, GM, SB",https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251904
CPT,0.025,0.037,48.0,0.037,0.025,48.0,2020-07-06 10:06:00,False,Completion of SPP and Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251903
WAA,0.88,0.895,1.7,0.895,0.88,1.7,2020-07-06 10:04:00,True,Takeover bid for Keybridge Capital - Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251902
KBC,0.071,0.071,0.0,0.071,0.071,0.0,2020-07-06 10:04:00,False,WAA: Takeover bid for Keybridge Capital - Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251902
AMS,0.49,0.515,5.1,0.515,0.485,6.19,2020-07-06 10:03:00,False,Increase in no. of Apple ProRes RAW enabled cameras,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251901
APT,67.7,68.0,0.44,68.8,67.55,1.85,2020-07-06 10:02:00,False,Securities Trading Policy,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251900
GBZ,0.12,0.125,4.17,0.125,0.105,19.05,2020-07-06 10:02:00,False,Appendix 2A Entitlement Issue,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251899
GVF,0.95,0.95,0.0,0.95,0.95,0.0,2020-07-06 10:01:00,False,Change of Director's Interest Notice - M Staude,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251898
BIT,0.1,0.13,30.0,0.1325,0.099,33.84,2020-07-06 10:00:00,True,BIT225 Reverses HIV-Induced Immune Evasion,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251897
QAN,3.81,3.79,-0.52,3.88,3.74,3.74,2020-07-06 09:59:00,False,APT: Qantas Frequent Flyer teams up with Afterpay,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251896
APT,67.7,68.0,0.44,68.8,67.55,1.85,2020-07-06 09:59:00,False,Qantas Frequent Flyer teams up with Afterpay,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251896
IAM,0.001,0.001,0.0,0.001,0.001,0.0,2020-07-06 09:57:00,False,Expiry of Unlisted Options,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251895
TER,0.16,0.155,-3.12,0.165,0.155,6.45,2020-07-06 09:57:00,False,ASIC Form 604 - Change in Substantial Holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251894
DEV,0.112,0.115,2.68,0.115,0.11,4.55,2020-07-06 09:56:00,False,Investor Presentation - July 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251893
TOT,0.9,0.9,0.0,0.91,0.9,1.11,2020-07-06 09:56:00,False,Sale of Non-Core Asset,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251892
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:56:00,True,Investor Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251891
GRB,0.06,0.054,-10.0,0.06,0.053,13.21,2020-07-06 09:55:00,False,Proposed issue of Securities - GRB,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251890
NXM,0.075,0.076,1.33,0.082,0.071,15.49,2020-07-06 09:55:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251889
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:55:00,False,Entitlement Offer - Letter to Eligible Shareholders,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251888
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:54:00,False,Entitlement Offer - Letter to Ineligible Shareholders,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251887
NEC,1.39,1.38,-0.72,1.415,1.375,2.91,2020-07-06 09:54:00,False,Change of Registered Address,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251886
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:54:00,False,Entitlement Offer - Letter to Optionholders,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251885
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:54:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251884
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:54:00,False,Proposed issue of Securities - HYD,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251883
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:54:00,False,Proposed issue of Securities - HYD,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251882
GRB,0.06,0.054,-10.0,0.06,0.053,13.21,2020-07-06 09:54:00,True,GRB completes $5.2m placement,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251881
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:54:00,True,Prospectus,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251880
HYD,0.1,0.11,10.0,0.11,0.092,19.57,2020-07-06 09:53:00,True,Underwritten Entitlement Offer and Placement to raise $3M,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251879
CNW,0.021,0.021,0.0,0.021,0.021,0.0,2020-07-06 09:53:00,True,Pause in Trading,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251878
PSC,0.071,0.062,-12.68,0.071,0.062,14.52,2020-07-06 09:51:00,True,Advisor appointment and closure of shortfall placement,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251877
CEL,0.26,0.235,-9.62,0.265,0.225,17.78,2020-07-06 09:51:00,True,Colorado V Assay Results Reinforce Large Scale Gold System,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251876
APZ,1.0,1.015,1.5,1.025,1.0,2.5,2020-07-06 09:50:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251875
GSM,0.48,0.425,-11.46,0.48,0.41,17.07,2020-07-06 09:49:00,False,Cleansing Notice - Tranche 2 Placement & Exercise of Options,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251874
CML,0.03,0.026,-13.33,0.03,0.026,15.38,2020-07-06 09:49:00,True,Lorraine Drill Hole CM-20-01 Successfully Completed,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251873
IP1,0.016,0.016,0.0,0.016,0.016,0.0,2020-07-06 09:49:00,False,Due Diligence Progress on BizIntegration Technology,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251872
LOV,6.3,7.27,15.4,7.45,6.3,18.25,2020-07-06 09:48:00,False,Final Director's Interest Notice - John Armstrong,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251871
IKW,0.002,0.002,0.0,0.002,0.002,0.0,2020-07-06 09:48:00,False,Initial Director's Interest Notice *2,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251870
XTE,0.845,0.88,4.14,0.91,0.845,7.69,2020-07-06 09:48:00,True,XTEK Provides FY20 Revenue Guidance,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251869
KSS,0.365,0.36,-1.37,0.37,0.345,7.25,2020-07-06 09:48:00,False,Proposed issue of Securities - KSS,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251868
AVR,5.25,5.16,-1.71,5.25,5.16,1.74,2020-07-06 09:47:00,False,Cancelled Options,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251867
WVO,,,,,,,2020-07-06 09:47:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251866
AOA,0.003,0.0045,50.0,0.0045,0.003,50.0,2020-07-06 09:47:00,True,Preliminary drilling logistics completed at Broken Hill,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251865
A1M,0.31,0.31,0.0,0.31,0.31,0.0,2020-07-06 09:47:00,False,Proposed issue of Securities - A1M,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251864
ARS,0.047,0.047,0.0,0.048,0.047,2.13,2020-07-06 09:47:00,False,Off-Market Takeover Bid By Aurenne Ularring Pty Ltd,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251863
A1M,0.31,0.31,0.0,0.31,0.31,0.0,2020-07-06 09:47:00,True,Reinstatement to Official Quotation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251862
A1M,0.31,0.31,0.0,0.31,0.31,0.0,2020-07-06 09:46:00,True,Investor Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251861
THC,0.3,0.3,0.0,0.305,0.295,3.39,2020-07-06 09:46:00,True,THC Global Canadian Operations & SPP Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251860
A1M,0.31,0.31,0.0,0.31,0.31,0.0,2020-07-06 09:46:00,True,Placement Completed and Entitlement Offer Commenced,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251859
SCH,,,,,,,2020-07-06 09:46:00,False,mFund - Units on Issue,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251858
SCH,,,,,,,2020-07-06 09:46:00,False,mFund - Monthly Redemption Report,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251857
GSM,0.48,0.425,-11.46,0.48,0.41,17.07,2020-07-06 09:45:00,False,Appendix 2A - Tranche 2 Placement & Exercise of Options,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251856
NCZ,0.195,0.185,-5.13,0.2,0.175,14.29,2020-07-06 09:45:00,True,Significant Quarterly Production Increase & Cost Reduction,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251855
WDM,,,,,,,2020-07-06 09:45:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251854
IZZ,61.0,63.52,4.13,63.52,61.0,4.13,2020-07-06 09:45:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251853
IXJ,101.85,100.81,-1.02,101.85,100.0,1.85,2020-07-06 09:44:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251852
IXI,74.01,75.37,1.84,75.5,73.8,2.3,2020-07-06 09:44:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251851
GRO,,,,,,,2020-07-06 09:43:00,False,Monthly Redemptions and Units on Issue - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251850
IWL,,,,,,,2020-07-06 09:43:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251849
CTW,,,,,,,2020-07-06 09:43:00,False,CitiFirst MINI cash amount stop loss trigger event 3 Jul 20,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251848
PET,0.295,0.365,23.73,0.365,0.295,23.73,2020-07-06 09:43:00,False,Business Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251847
BYE,0.15,0.155,3.33,0.155,0.147,5.44,2020-07-06 09:42:00,True,SM58 G Platform Installation Complete,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251846
IVV,453.17,455.05,0.41,456.62,452.16,0.99,2020-07-06 09:42:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251845
MAN,0.031,0.028,-9.68,0.031,0.027,14.81,2020-07-06 09:40:00,True,Surface PGEs confirmed at Newleyine,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251843
AYU,,,,,,,2020-07-06 09:40:00,False,Appointment of Group Executive Finance and Strategy and CFO,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251842
TNR,0.02,0.02,0.0,0.021,0.02,5.0,2020-07-06 09:40:00,True,Underwritten Renounceable Rights Issue to Raise Up to $2.2M,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251841
DEV,0.112,0.115,2.68,0.115,0.11,4.55,2020-07-06 09:38:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251840
AYU,,,,,,,2020-07-06 09:38:00,True,Appointment of CEO - Wealth & Capital Markets,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251839
TTM,0.105,0.096,-8.57,0.105,0.096,9.38,2020-07-06 09:38:00,False,Titan Makes Key Appointments,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251838
IVE,89.46,89.83,0.41,90.29,89.24,1.18,2020-07-06 09:36:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251837
REE,0.105,0.089,-15.24,0.105,0.086,22.09,2020-07-06 09:35:00,True,High-Grade Copper-Gold in 1st Hole at Trundle,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251836
WWI,0.022,0.024,9.09,0.025,0.02,25.0,2020-07-06 09:35:00,True,Mt Cecelia Field Trip to Kick-off in East Pilbara,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251835
FPH,32.78,32.9,0.37,33.32,32.57,2.3,2020-07-06 09:33:00,False,Ongoing Disclosure Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251834
IOO,76.8,77.61,1.05,77.79,76.76,1.34,2020-07-06 09:33:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251833
TNR,0.02,0.02,0.0,0.021,0.02,5.0,2020-07-06 09:32:00,False,Proposed issue of Securities - TNR,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251832
IKO,84.24,85.79,1.84,85.87,84.24,1.93,2020-07-06 09:32:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251831
IJR,97.01,99.33,2.39,99.39,97.01,2.45,2020-07-06 09:32:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251830
WML,0.016,0.016,0.0,0.016,0.016,0.0,2020-07-06 09:32:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251829
KSS,0.365,0.36,-1.37,0.37,0.345,7.25,2020-07-06 09:31:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251828
SIG,0.63,0.645,2.38,0.655,0.625,4.8,2020-07-06 09:31:00,False,Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251827
MTH,0.027,0.026,-3.7,0.027,0.024,12.5,2020-07-06 09:31:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251826
RMX,0.007,0.006,-14.29,0.007,0.006,16.67,2020-07-06 09:30:00,True,RMX to acquire highly prospective WA Gold Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251825
IJP,80.35,80.05,-0.37,80.36,79.5,1.08,2020-07-06 09:28:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251824
THR,0.007,0.006,-14.29,0.008,0.006,33.33,2020-07-06 09:27:00,True,Molyhil Project - Major Project Status with NT Government,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251823
HMC,2.99,2.91,-2.68,3.0,2.91,3.09,2020-07-06 09:27:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251822
AEG,1.105,1.1,-0.45,1.115,1.1,1.36,2020-07-06 09:26:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251821
IJH,256.45,259.92,1.35,260.3,256.45,1.5,2020-07-06 09:26:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251820
VG8,1.99,1.96,-1.51,2.0,1.96,2.04,2020-07-06 09:25:00,False,Weekly NTA Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251819
IHV,,,,,,,2020-07-06 09:25:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251818
AUT,0.15,0.15,0.0,0.165,0.145,13.79,2020-07-06 09:25:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251817
ADA,0.555,0.545,-1.8,0.57,0.515,10.68,2020-07-06 09:24:00,True,Adacel Market Update - PBT Guidance Increased,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251816
RLM,,,,,,,2020-07-06 09:23:00,False,mFund - Monthly Redemption Report - RLM03,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251815
VG1,1.82,1.82,0.0,1.83,1.815,0.83,2020-07-06 09:23:00,False,Weekly NTA Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251814
IHO,,,,,,,2020-07-06 09:23:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251813
SI6,0.006,0.008,33.33,0.009,0.006,50.0,2020-07-06 09:22:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251812
IHH,,,,,,,2020-07-06 09:21:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251811
MHC,0.02,0.019,-5.0,0.02,0.019,5.26,2020-07-06 09:21:00,True,Proposed issue of Securities - MHC,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251810
RLM,,,,,,,2020-07-06 09:21:00,False,mFund - Monthly Redemption Report - RLM02,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251809
RLM,,,,,,,2020-07-06 09:21:00,False,mFund - Distribution - RLM02,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251808
MCT,0.03,0.029,-3.33,0.0305,0.028,8.93,2020-07-06 09:21:00,False,NME: Drilling Recommences Kookynie Gold Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251807
NME,0.094,0.089,-5.32,0.1,0.086,16.28,2020-07-06 09:21:00,True,Drilling Recommences Kookynie Gold Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251807
MHC,0.02,0.019,-5.0,0.02,0.019,5.26,2020-07-06 09:21:00,True,Funded to Follow Up New Gold Discovery,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251806
DXB,0.395,0.375,-5.06,0.41,0.37,10.81,2020-07-06 09:19:00,False,DMX-700 Program for COPD Advances,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251805
IXU,0.015,0.015,0.0,0.015,0.015,0.0,2020-07-06 09:19:00,False,Update - Proposed issue of Securities - IXU,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251804
IHE,,,,,,,2020-07-06 09:19:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251803
IEM,60.5,61.16,1.09,61.36,60.28,1.79,2020-07-06 09:18:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251802
CDM,0.63,0.635,0.79,0.635,0.625,1.6,2020-07-06 09:18:00,False,Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251801
VAR,0.016,0.018,12.5,0.018,0.016,12.5,2020-07-06 09:18:00,False,Ceasing to be a substantial holder for TMZ,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251800
TMZ,0.031,0.038,22.58,0.053,0.029,82.76,2020-07-06 09:18:00,False,Ceasing to be a substantial holder from VAR,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251800
IHC,,,,,,,2020-07-06 09:18:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251799
CDM,0.63,0.635,0.79,0.635,0.625,1.6,2020-07-06 09:17:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251798
BDC,0.089,0.09,1.12,0.09,0.087,3.45,2020-07-06 09:17:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251797
IEU,59.23,59.86,1.06,60.12,59.23,1.5,2020-07-06 09:17:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251796
A2B,0.815,0.82,0.61,0.83,0.79,5.06,2020-07-06 09:16:00,False,A2B Australia Update - July 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251795
AQR,3.57,3.54,-0.84,3.63,3.53,2.83,2020-07-06 09:15:00,True,Acquisition of Brisbane Airport Link Service Centre,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251794
IAA,98.0,99.25,1.28,99.34,98.0,1.37,2020-07-06 09:14:00,False,Components of Distributions,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251793
HAV,0.14,0.145,3.57,0.15,0.135,11.11,2020-07-06 09:14:00,True,Gold in Fractured Zones at Kalkaroo,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251792
VAR,0.016,0.018,12.5,0.018,0.016,12.5,2020-07-06 09:13:00,True,Sale of Non-Core Investments,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251791
CDM,0.63,0.635,0.79,0.635,0.625,1.6,2020-07-06 09:12:00,False,Weekly NTA 3rd July 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251790
SWF,0.585,0.6,2.56,0.6,0.54,11.11,2020-07-06 09:12:00,True,Updated - Quarterly Appendix 4C and Activities Report,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251789
TNR,0.02,0.02,0.0,0.021,0.02,5.0,2020-07-06 09:12:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251788
CCZ,0.036,0.04,11.11,0.042,0.036,16.67,2020-07-06 09:09:00,False,Grant of ASX Listing Rule 14.7 Waiver,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251787
ABV,0.034,0.031,-8.82,0.042,0.031,35.48,2020-07-06 09:09:00,True,Operational Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251786
MA1,1.015,1.03,1.48,1.03,1.015,1.48,2020-07-06 09:09:00,False,Month to Date Performance Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251785
TGG,1.13,1.125,-0.44,1.13,1.125,0.44,2020-07-06 09:09:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251784
E25,0.485,0.44,-9.28,0.49,0.43,13.95,2020-07-06 09:08:00,False,Proposed issue of Securities - E25,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251783
MYQ,0.29,0.275,-5.17,0.29,0.275,5.45,2020-07-06 09:08:00,True,CompleteHealth Integration Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251782
KKO,0.056,0.062,10.71,0.062,0.056,10.71,2020-07-06 09:08:00,False,High Resolution Aeromagnetic Survey Commenced,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251781
E25,0.485,0.44,-9.28,0.49,0.43,13.95,2020-07-06 09:08:00,False,Share Purchase Plan Booklet,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251780
E25,0.485,0.44,-9.28,0.49,0.43,13.95,2020-07-06 09:07:00,True,Notice under ASIC Corporations Instrument 2019/547,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251779
E25,0.485,0.44,-9.28,0.49,0.43,13.95,2020-07-06 09:07:00,True,Placement and Share Purchase Plan,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251778
CCX,2.9,3.06,5.52,3.08,2.86,7.69,2020-07-06 09:05:00,False,Response to Media Speculation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251777
RWC,2.85,2.91,2.11,2.98,2.85,4.56,2020-07-06 09:05:00,False,Initial Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251776
IXU,0.015,0.015,0.0,0.015,0.015,0.0,2020-07-06 09:05:00,True,Entitlement Offer - Extension of closing date,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251775
RWC,2.85,2.91,2.11,2.98,2.85,4.56,2020-07-06 09:00:00,False,Appointments of independent director and Group CFO,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251774
EGD,2.59,2.58,-0.39,2.59,2.58,0.39,2020-07-06 08:59:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251773
SDG,1.18,1.18,0.0,1.215,1.177,3.23,2020-07-06 08:59:00,True,Sale of Mariners Cove Marina Main Beach,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251772
